"","MSSubClass","MSZoning","Alley","Neighborhood","BldgType","OverallQual","Foundation","BsmtQual","BsmtFinType1","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","GrLivArea","FullBath","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageFinish","GarageCars","PavedDrive","SaleCondition","SalePrice"
"1257",20,"RL","0","NoRidge","1Fam",8,"PConc","3","3","Gas","Ex","Y","SBrkr",1987,0,1987,2,"Gd",7,"1","1",2,"Y","Normal",301500
"1258",30,"RL","0","Edwards","1Fam",5,"PConc","2","6","Gas","Ex","Y","SBrkr",864,0,864,1,"TA",4,"0","0",0,"Y","Normal",99900
"1259",80,"RL","0","Gilbert","1Fam",7,"PConc","3","3","Gas","Ex","Y","SBrkr",1166,0,1166,2,"Gd",5,"0","1",2,"Y","Normal",190000
"1260",20,"RL","0","NAmes","1Fam",6,"CBlock","3","1","Gas","Gd","Y","SBrkr",1054,0,1054,1,"TA",6,"0","3",2,"Y","Normal",151000
"1261",60,"RL","0","Gilbert","1Fam",6,"PConc","3","6","Gas","Ex","Y","SBrkr",892,783,1675,2,"TA",7,"1","1",2,"Y","Normal",181000
"1262",20,"RL","0","NAmes","1Fam",5,"CBlock","4","5","Gas","Gd","Y","SBrkr",1050,0,1050,1,"TA",5,"0","3",1,"Y","Normal",128900
"1263",50,"RL","0","ClearCr","1Fam",4,"CBlock","4","6","Gas","Ex","Y","0",1104,684,1788,1,"TA",8,"1","3",1,"Y","Normal",161500
"1264",70,"RL","2","BrkSide","1Fam",6,"PConc","4","6","Gas","Ex","Y","0",1060,764,1824,1,"TA",8,"1","3",2,"N","Normal",180500
"1265",120,"RH","0","NAmes","TwnhsE",6,"PConc","3","3","Gas","Ex","Y","SBrkr",1337,0,1337,2,"Gd",5,"0","1",2,"Y","Abnorml",181000
"1266",160,"FV","0","Somerst","TwnhsE",7,"PConc","3","3","Gas","Ex","Y","SBrkr",713,739,1452,2,"Gd",6,"0","3",2,"Y","Normal",183900
"1267",190,"RM","0","OldTown","2fmCon",7,"CBlock","4","6","Gas","TA","N","0",964,925,1889,1,"TA",9,"1","3",1,"N","Normal",122000
"1268",20,"RL","0","Timber","1Fam",9,"PConc","1","6","Gas","Ex","Y","SBrkr",2018,0,2018,2,"Ex",10,"1","1",3,"Y","Normal",378500
"1269",50,"RL","0","Crawfor","1Fam",8,"CBlock","4","5","Gas","Ex","Y","SBrkr",1968,1479,3447,3,"Gd",11,"1","3",3,"Y","Normal",381000
"1270",50,"RL","0","NAmes","1Fam",5,"CBlock","4","2","Gas","TA","Y","0",874,650,1524,1,"TA",7,"0","3",1,"Y","Normal",144000
"1271",40,"RL","0","ClearCr","1Fam",7,"PConc","3","3","Gas","TA","Y","SBrkr",1332,192,1524,0,"Gd",4,"1","1",2,"Y","Normal",260000
"1272",20,"RL","0","NWAmes","1Fam",6,"CBlock","4","6","Gas","Gd","Y","SBrkr",1489,0,1489,2,"Gd",7,"1","2",2,"Y","Normal",185750
"1273",20,"RL","0","Sawyer","1Fam",5,"CBlock","4","2","Gas","TA","Y","SBrkr",935,0,935,1,"TA",5,"0","3",1,"Y","Normal",137000
"1274",80,"RL","0","Edwards","1Fam",6,"CBlock","4","1","Gas","Gd","Y","SBrkr",1357,0,1357,1,"Ex",5,"1","2",1,"Y","Normal",177000
"1275",50,"RL","0","Crawfor","1Fam",5,"PConc","4","6","Gas","Ex","Y","SBrkr",661,589,1250,2,"TA",8,"1","3",2,"Y","Normal",139000
"1276",90,"RL","0","NAmes","Duplex",5,"CBlock","4","5","Gas","Gd","Y","0",928,992,1920,2,"TA",10,"0","3",2,"Y","Normal",137000
"1277",60,"RL","0","NWAmes","1Fam",6,"CBlock","4","2","Gas","TA","Y","SBrkr",735,660,1395,1,"TA",6,"1","3",2,"Y","Normal",162000
"1278",80,"RL","0","NWAmes","1Fam",6,"CBlock","3","1","Gas","Fa","Y","SBrkr",1724,0,1724,1,"TA",7,"1","2",2,"Y","Normal",197900
"1279",60,"RL","0","CollgCr","1Fam",8,"PConc","3","3","Gas","Ex","Y","SBrkr",1128,903,2031,2,"Gd",7,"1","2",2,"Y","Normal",237000
"1280",50,"C (all)","0","IDOTRR","1Fam",4,"CBlock","4","6","Gas","TA","Y","0",698,430,1128,1,"TA",6,"0","2",2,"Y","Abnorml",68400
"1281",20,"RL","0","CollgCr","1Fam",7,"PConc","3","3","Gas","Ex","Y","SBrkr",1573,0,1573,2,"Gd",6,"0","2",2,"Y","Normal",227000
"1282",20,"RL","0","Timber","1Fam",7,"CBlock","3","1","Gas","TA","Y","SBrkr",1339,0,1339,2,"TA",6,"1","1",2,"Y","Normal",180000
"1283",20,"RL","0","CollgCr","1Fam",5,"CBlock","3","4","Gas","TA","Y","SBrkr",1040,0,1040,2,"Gd",5,"0","3",2,"Y","Normal",150500
"1284",90,"RL","0","Mitchel","Duplex",6,"CBlock","4","6","Gas","TA","Y","SBrkr",912,912,1824,2,"TA",8,"0","0",0,"Y","Normal",139000
"1285",50,"RL","0","SWISU","1Fam",6,"PConc","4","6","Gas","Ex","Y","SBrkr",1699,748,2447,2,"Gd",10,"1","3",1,"Y","Normal",169000
"1286",50,"RM","0","BrkSide","1Fam",6,"CBlock","4","6","Gas","Ex","Y","0",825,587,1412,1,"TA",6,"1","3",1,"Y","Normal",132500
"1287",20,"RL","0","NWAmes","1Fam",6,"CBlock","4","1","Gas","TA","Y","SBrkr",1328,0,1328,1,"TA",6,"1","3",2,"Y","Normal",143000
"1288",20,"RL","0","ClearCr","1Fam",5,"CBlock","4","5","Gas","Fa","Y","SBrkr",1582,0,1582,2,"TA",7,"0","3",2,"N","Normal",190000
"1289",120,"RL","0","StoneBr","TwnhsE",8,"PConc","3","3","Gas","Ex","Y","SBrkr",1659,0,1659,2,"Ex",5,"1","1",2,"Y","Normal",278000
"1290",60,"RL","0","NridgHt","1Fam",8,"PConc","3","6","Gas","Ex","Y","SBrkr",1120,850,1970,2,"Ex",8,"1","1",3,"Y","Partial",281000
"1291",80,"RL","0","NAmes","1Fam",5,"PConc","4","3","Gas","TA","Y","SBrkr",1152,0,1152,1,"TA",6,"1","2",2,"Y","Normal",180500
"1292",160,"RM","0","BrDale","Twnhs",5,"CBlock","4","1","Gas","TA","Y","SBrkr",630,672,1302,2,"TA",6,"0","3",1,"Y","Normal",119500
"1293",70,"RM","0","OldTown","1Fam",5,"Stone","4","6","Gas","TA","N","SBrkr",1378,994,2372,2,"TA",11,"0","2",1,"Y","Normal",107500
"1294",60,"RL","0","NWAmes","1Fam",7,"PConc","3","3","Gas","TA","Y","SBrkr",832,832,1664,2,"TA",8,"1","2",2,"Y","Normal",162900
"1295",20,"RL","0","Edwards","1Fam",5,"CBlock","4","5","Gas","TA","Y","SBrkr",864,0,864,1,"TA",5,"0","3",2,"N","Normal",115000
"1296",20,"RL","0","NAmes","1Fam",5,"CBlock","4","2","Gas","Gd","Y","SBrkr",1052,0,1052,1,"TA",5,"0","2",1,"Y","Normal",138500
"1297",20,"RL","0","NAmes","1Fam",5,"CBlock","4","1","Gas","Gd","Y","SBrkr",1128,0,1128,2,"TA",6,"0","2",2,"Y","Normal",155000
"1298",180,"RM","0","Edwards","TwnhsE",6,"PConc","3","3","Gas","Gd","Y","SBrkr",1072,0,1072,2,"TA",5,"0","1",2,"Y","Partial",140000
"1299",60,"RL","0","Edwards","1Fam",10,"PConc","1","3","Gas","Ex","Y","SBrkr",4692,950,5642,2,"Ex",12,"1","1",2,"Y","Partial",160000
"1300",20,"RL","0","NAmes","1Fam",5,"CBlock","4","4","Gas","Ex","Y","SBrkr",1246,0,1246,1,"Gd",6,"0","2",1,"Y","Normal",154000
"1301",60,"RL","0","Gilbert","1Fam",7,"PConc","3","3","Gas","Ex","Y","SBrkr",1005,978,1983,2,"Gd",9,"1","1",2,"Y","Normal",225000
"1302",70,"RL","0","Crawfor","1Fam",6,"CBlock","4","2","Gas","Fa","Y","SBrkr",753,741,1494,1,"Gd",7,"1","3",1,"N","Normal",177500
"1303",60,"RL","0","NoRidge","1Fam",8,"PConc","3","3","Gas","Ex","Y","SBrkr",1203,1323,2526,2,"Gd",8,"1","2",3,"Y","Normal",290000
"1304",20,"RL","0","Somerst","1Fam",7,"PConc","3","6","Gas","Ex","Y","SBrkr",1616,0,1616,2,"Gd",7,"0","2",3,"Y","Normal",232000
"1305",160,"RM","0","Edwards","TwnhsE",7,"PConc","3","6","Gas","Ex","Y","SBrkr",976,732,1708,2,"Gd",7,"0","3",2,"Y","Normal",130000
"1306",20,"RL","0","NridgHt","1Fam",9,"PConc","1","3","Gas","Ex","Y","SBrkr",1652,0,1652,2,"Ex",6,"1","1",2,"Y","Normal",325000
"1307",120,"RL","0","NridgHt","TwnhsE",7,"PConc","3","6","Gas","Ex","Y","SBrkr",1368,0,1368,2,"Gd",6,"1","2",2,"Y","Partial",202500
"1308",20,"RL","0","CollgCr","1Fam",5,"PConc","3","1","Gas","Ex","Y","SBrkr",990,0,990,1,"TA",5,"0","3",2,"Y","Normal",138000
"1309",20,"RM","0","OldTown","1Fam",5,"CBlock","4","3","Gas","Ex","Y","SBrkr",1122,0,1122,1,"Gd",6,"0","3",2,"Y","Normal",147000
"1310",20,"RL","0","SawyerW","1Fam",6,"CBlock","3","3","Gas","Gd","Y","SBrkr",1294,0,1294,2,"Gd",6,"0","2",2,"Y","Normal",179200
"1311",20,"RL","0","Crawfor","1Fam",7,"PConc","3","3","Gas","TA","Y","SBrkr",1902,0,1902,2,"Ex",7,"1","1",2,"Y","Normal",335000
"1312",20,"RL","0","CollgCr","1Fam",7,"PConc","3","3","Gas","Ex","Y","SBrkr",1274,0,1274,2,"Gd",6,"0","2",2,"Y","Partial",203000
"1313",60,"RL","0","NoRidge","1Fam",8,"PConc","1","3","Gas","Ex","Y","SBrkr",1453,1357,2810,2,"Gd",9,"1","2",2,"Y","Normal",302000
"1314",60,"RL","0","NoRidge","1Fam",9,"PConc","3","6","Gas","Ex","Y","SBrkr",1422,1177,2599,2,"Gd",10,"1","1",3,"Y","Normal",333168
"1315",20,"RL","0","Edwards","1Fam",4,"CBlock","4","5","Gas","Ex","Y","SBrkr",948,0,948,1,"TA",5,"1","3",1,"Y","Normal",119000
"1316",60,"RL","0","NAmes","1Fam",6,"CBlock","2","1","Gas","TA","Y","SBrkr",1092,1020,2112,2,"TA",9,"1","3",2,"Y","Normal",206900
"1317",20,"RL","0","CollgCr","1Fam",8,"PConc","1","6","Gas","Ex","Y","SBrkr",1630,0,1630,2,"Ex",8,"1","2",3,"Y","Normal",295493
"1318",120,"FV","2","Somerst","TwnhsE",7,"PConc","1","6","Gas","Ex","Y","SBrkr",1352,0,1352,2,"Gd",5,"1","2",2,"Y","Partial",208900
"1319",20,"RL","0","CollgCr","1Fam",8,"PConc","3","6","Gas","Ex","Y","SBrkr",1787,0,1787,2,"Gd",7,"1","2",3,"Y","Normal",275000
"1320",20,"RL","0","Edwards","1Fam",4,"PConc","4","1","Gas","Ex","Y","SBrkr",948,0,948,1,"TA",5,"0","3",1,"Y","Normal",111000
"1321",20,"RL","0","NAmes","1Fam",6,"CBlock","4","1","Gas","Gd","Y","SBrkr",1478,0,1478,1,"TA",6,"1","2",2,"Y","Normal",156500
"1322",20,"RL","0","BrkSide","1Fam",3,"CBlock","0","0","NonGas","TA","N","SBrkr",720,0,720,1,"TA",4,"0","3",1,"Y","Normal",72500
"1323",60,"RL","0","NoRidge","1Fam",7,"PConc","3","3","Gas","Ex","Y","SBrkr",1061,862,1923,2,"Gd",8,"1","2",2,"Y","Normal",190000
"1324",30,"RL","0","BrkSide","1Fam",4,"CBlock","4","4","Gas","Gd","Y","SBrkr",708,0,708,1,"Fa",5,"0","0",0,"Y","Normal",82500
"1325",20,"RL","0","Somerst","1Fam",8,"PConc","1","6","Gas","Ex","Y","SBrkr",1795,0,1795,2,"Gd",7,"1","2",3,"Y","Partial",147000
"1326",30,"RM","0","IDOTRR","1Fam",4,"BrkTil","4","6","Gas","Fa","N","SBrkr",796,0,796,1,"TA",5,"0","0",0,"N","Normal",55000
"1327",30,"RH","0","Edwards","1Fam",3,"BrkTil","4","5","Gas","Ex","Y","SBrkr",774,0,774,1,"Gd",6,"0","0",0,"Y","Normal",79000
"1328",20,"RL","0","Mitchel","1Fam",5,"CBlock","4","1","Gas","Ex","Y","SBrkr",816,0,816,1,"Gd",5,"1","3",1,"Y","Normal",130500
"1329",50,"RM","1","OldTown","1Fam",6,"BrkTil","3","4","Gas","Ex","Y","SBrkr",1584,1208,2792,2,"TA",8,"1","3",2,"Y","Normal",256000
"1330",60,"RL","0","Gilbert","1Fam",7,"PConc","3","6","Gas","Gd","Y","SBrkr",955,677,1632,2,"TA",8,"1","1",2,"Y","Normal",176500
"1331",20,"RL","0","Somerst","1Fam",8,"PConc","3","6","Gas","Ex","Y","SBrkr",1588,0,1588,2,"Gd",7,"1","2",3,"Y","Normal",227000
"1332",80,"RL","0","CollgCr","1Fam",5,"CBlock","4","1","Gas","Gd","Y","SBrkr",954,0,954,1,"TA",6,"0","3",2,"Y","Normal",132500
"1333",20,"RL","0","Edwards","1Fam",4,"CBlock","4","1","Gas","Ex","Y","SBrkr",816,0,816,1,"TA",3,"1","3",1,"Y","Normal",100000
"1334",50,"RM","0","IDOTRR","1Fam",5,"CBlock","4","6","Gas","Ex","Y","SBrkr",803,557,1360,1,"Gd",6,"0","3",1,"Y","Normal",125500
"1335",160,"RM","0","BrDale","TwnhsE",5,"CBlock","4","4","Gas","TA","Y","SBrkr",765,600,1365,1,"TA",7,"0","3",2,"Y","Normal",125000
"1336",20,"RL","0","NWAmes","1Fam",6,"CBlock","3","1","Gas","TA","Y","SBrkr",1334,0,1334,2,"TA",6,"1","2",2,"Y","Normal",167900
"1337",90,"RL","0","NWAmes","Duplex",5,"CBlock","4","6","Gas","TA","Y","SBrkr",1656,0,1656,2,"TA",8,"0","3",2,"Y","Normal",135000
"1338",30,"RM","1","OldTown","1Fam",4,"CBlock","4","6","NonGas","Fa","N","0",693,0,693,1,"Fa",4,"0","0",0,"N","Normal",52500
"1339",60,"RL","0","CollgCr","1Fam",7,"PConc","3","3","Gas","Ex","Y","SBrkr",920,941,1861,2,"Gd",8,"0","2",2,"Y","Normal",200000
"1340",20,"RL","0","CollgCr","1Fam",5,"CBlock","4","5","Gas","Ex","Y","SBrkr",864,0,864,1,"TA",5,"0","2",1,"Y","Normal",128500
"1341",20,"RL","0","NAmes","1Fam",4,"CBlock","4","6","Gas","TA","Y","SBrkr",872,0,872,1,"TA",5,"0","3",4,"Y","Normal",123000
"1342",20,"RL","0","SawyerW","1Fam",6,"PConc","3","3","Gas","Ex","Y","SBrkr",1114,0,1114,1,"Gd",6,"0","3",2,"Y","Normal",155000
"1343",60,"RL","0","CollgCr","1Fam",8,"PConc","3","6","Gas","Ex","Y","SBrkr",1284,885,2169,2,"Gd",7,"1","2",2,"Y","Normal",228500
"1344",50,"RL","0","Crawfor","1Fam",6,"BrkTil","4","6","Gas","Gd","Y","SBrkr",1172,741,1913,1,"TA",9,"1","3",2,"Y","Normal",177000
"1345",60,"RL","0","CollgCr","1Fam",7,"PConc","3","6","Gas","Ex","Y","SBrkr",728,728,1456,2,"Gd",8,"1","1",2,"Y","Partial",155835
"1346",30,"RM","0","OldTown","1Fam",4,"PConc","4","1","Gas","Gd","Y","0",960,0,960,1,"Fa",5,"0","3",1,"Y","Normal",108500
"1347",20,"RL","0","NWAmes","1Fam",7,"CBlock","4","2","Gas","TA","Y","SBrkr",2156,0,2156,2,"TA",9,"1","2",2,"Y","Normal",262500
"1348",20,"RL","0","Timber","1Fam",8,"PConc","1","3","Gas","Ex","Y","SBrkr",1776,0,1776,2,"Gd",7,"1","1",3,"Y","Partial",283463
"1349",20,"RL","0","SawyerW","1Fam",7,"PConc","3","3","Gas","Ex","Y","SBrkr",1494,0,1494,2,"Gd",5,"1","2",2,"Y","Normal",215000
"1350",70,"RM","2","OldTown","1Fam",8,"BrkTil","4","4","NonGas","Fa","N","SBrkr",938,1215,2358,2,"TA",8,"0","0",0,"Y","Normal",122000
"1351",90,"RL","0","NAmes","Duplex",5,"CBlock","4","4","Gas","TA","Y","SBrkr",1338,1296,2634,2,"TA",12,"0","3",4,"Y","Normal",200000
"1352",60,"RL","0","NAmes","1Fam",6,"CBlock","4","5","Gas","Ex","Y","SBrkr",858,858,1716,1,"TA",8,"1","1",2,"Y","Normal",171000
"1353",50,"RM","0","BrkSide","1Fam",6,"BrkTil","4","6","Gas","TA","Y","SBrkr",786,390,1176,1,"TA",4,"0","3",2,"N","Normal",134900
"1354",50,"RL","0","NoRidge","1Fam",8,"PConc","3","3","Gas","Ex","Y","SBrkr",2053,1185,3238,2,"Gd",9,"1","1",3,"Y","Normal",410000
"1355",60,"RL","0","CollgCr","1Fam",7,"PConc","3","3","Gas","Ex","Y","SBrkr",992,873,1865,2,"Gd",7,"1","2",3,"Y","Normal",235000
"1356",80,"RL","0","NWAmes","1Fam",7,"CBlock","4","6","Gas","Gd","Y","SBrkr",1222,698,1920,3,"Gd",8,"1","2",2,"Y","Normal",170000
"1357",20,"RL","0","NAmes","1Fam",5,"CBlock","4","5","Gas","TA","Y","SBrkr",892,0,892,1,"TA",5,"0","2",1,"Y","Normal",110000
"1358",20,"RL","0","NAmes","1Fam",5,"CBlock","4","3","Gas","Ex","Y","SBrkr",1078,0,1078,1,"TA",6,"1","1",2,"Y","Normal",149900
"1359",160,"FV","0","Somerst","Twnhs",6,"PConc","3","3","Gas","Ex","Y","SBrkr",769,804,1573,2,"Gd",5,"0","3",2,"Y","Normal",177500
"1360",20,"RL","0","NridgHt","1Fam",9,"PConc","1","3","Gas","Ex","Y","SBrkr",1980,0,1980,2,"Ex",8,"1","1",3,"Y","Normal",315000
"1361",70,"RL","0","SWISU","1Fam",5,"BrkTil","4","6","Gas","Ex","Y","SBrkr",990,1611,2601,3,"TA",8,"0","2",2,"Y","Normal",189000
"1362",20,"RL","0","StoneBr","1Fam",7,"PConc","1","1","Gas","Ex","Y","SBrkr",1530,0,1530,2,"Gd",7,"1","1",2,"Y","Normal",260000
"1363",50,"RL","0","NAmes","1Fam",4,"BrkTil","4","6","Gas","Gd","Y","SBrkr",1281,457,1738,2,"TA",7,"1","3",1,"Y","Normal",104900
"1364",60,"RL","0","Gilbert","1Fam",6,"PConc","3","6","Gas","Ex","Y","SBrkr",616,796,1412,2,"Gd",6,"1","1",2,"Y","Partial",156932
"1365",160,"FV","2","Somerst","TwnhsE",7,"PConc","3","6","Gas","Ex","Y","SBrkr",520,600,1200,2,"Gd",4,"0","2",2,"Y","Abnorml",144152
"1366",60,"FV","0","Somerst","1Fam",7,"PConc","3","3","Gas","Ex","Y","SBrkr",814,860,1674,2,"Gd",7,"0","2",2,"Y","Normal",216000
"1367",60,"RL","0","CollgCr","1Fam",7,"PConc","3","3","Gas","Ex","Y","SBrkr",882,908,1790,2,"Gd",7,"0","2",2,"Y","Abnorml",193000
"1368",160,"RM","0","MeadowV","TwnhsE",5,"PConc","4","1","Gas","Ex","Y","SBrkr",925,550,1475,2,"TA",6,"1","2",1,"Y","Normal",127000
"1369",120,"RM","0","CollgCr","TwnhsE",6,"PConc","3","3","Gas","Ex","Y","SBrkr",848,0,848,1,"Gd",4,"0","1",2,"Y","Normal",144000
"1370",20,"RL","0","CollgCr","1Fam",8,"PConc","3","2","Gas","Ex","Y","SBrkr",1668,0,1668,2,"Gd",8,"1","1",2,"Y","Normal",232000
"1371",50,"RL","0","OldTown","1Fam",4,"PConc","4","1","Gas","Ex","Y","SBrkr",840,534,1374,1,"TA",6,"0","1",1,"Y","Normal",105000
"1372",80,"RL","0","NAmes","1Fam",6,"CBlock","4","2","Gas","Gd","Y","SBrkr",1661,0,1661,1,"Gd",8,"1","2",1,"Y","Normal",165500
"1373",60,"RL","0","CollgCr","1Fam",7,"PConc","3","3","Gas","Ex","Y","SBrkr",1108,989,2097,2,"Gd",8,"1","2",2,"Y","Normal",274300
"1374",20,"RL","0","NoRidge","1Fam",10,"PConc","1","3","Gas","Ex","Y","SBrkr",2633,0,2633,2,"Ex",8,"1","2",3,"Y","Normal",466500
"1375",60,"FV","0","Somerst","1Fam",7,"PConc","3","6","Gas","Ex","Y","SBrkr",1026,932,1958,2,"Gd",9,"1","1",3,"Y","Normal",250000
"1376",20,"RL","0","Timber","1Fam",8,"PConc","3","6","Gas","Ex","Y","SBrkr",1571,0,1571,2,"Gd",7,"1","1",3,"Y","Partial",239000
"1377",30,"RL","0","SWISU","1Fam",6,"BrkTil","3","5","Gas","TA","N","SBrkr",790,0,790,1,"TA",4,"0","3",1,"Y","Normal",91000
"1378",50,"RL","1","Edwards","1Fam",5,"CBlock","4","4","Gas","Ex","Y","SBrkr",984,620,1604,2,"TA",6,"0","3",2,"Y","Normal",117000
"1379",160,"RM","0","BrDale","Twnhs",6,"CBlock","4","2","Gas","TA","Y","SBrkr",483,504,987,1,"TA",5,"0","3",1,"Y","Normal",83000
"1380",80,"RL","0","Timber","1Fam",5,"PConc","3","6","Gas","Gd","Y","0",754,640,1394,2,"Gd",7,"0","1",2,"Y","Normal",167500
"1381",30,"RL","1","Edwards","1Fam",3,"BrkTil","4","5","Gas","TA","N","0",864,0,864,1,"TA",5,"0","3",1,"Y","Normal",58500
"1382",20,"RL","0","NAmes","1Fam",6,"CBlock","4","2","Gas","Ex","Y","SBrkr",2117,0,2117,2,"TA",7,"1","1",2,"Y","Normal",237500
"1383",70,"RM","0","OldTown","1Fam",7,"BrkTil","2","6","Gas","Ex","Y","SBrkr",998,764,1762,1,"Gd",8,"0","3",2,"N","Normal",157000
"1384",30,"RL","0","Sawyer","1Fam",5,"BrkTil","4","6","Gas","Ex","Y","SBrkr",1416,0,1416,2,"Gd",7,"0","3",2,"N","Normal",112000
"1385",50,"RL","0","Edwards","1Fam",6,"BrkTil","4","5","Gas","TA","Y","SBrkr",698,560,1258,1,"TA",6,"0","3",1,"N","Normal",105000
"1386",50,"RM","0","IDOTRR","1Fam",4,"BrkTil","4","2","Gas","Gd","Y","SBrkr",796,358,1154,1,"Gd",7,"0","3",1,"N","Normal",125500
"1387",60,"RL","0","NWAmes","1Fam",7,"CBlock","3","2","Gas","TA","Y","SBrkr",1392,1392,2784,3,"Gd",12,"1","2",2,"Y","Normal",250000
"1388",50,"RM","1","OldTown","1Fam",6,"BrkTil","4","5","Gas","TA","N","SBrkr",1664,862,2526,2,"Gd",10,"1","3",1,"Y","Family",136000
"1389",20,"RL","0","Gilbert","1Fam",9,"PConc","1","3","Gas","Ex","Y","SBrkr",1746,0,1746,2,"Ex",7,"1","1",3,"Y","Normal",377500
"1390",50,"RM","0","BrkSide","1Fam",6,"BrkTil","4","1","Gas","Ex","Y","SBrkr",869,349,1218,1,"TA",6,"1","3",2,"Y","Normal",131000
"1391",20,"RL","0","CollgCr","1Fam",7,"PConc","3","3","Gas","Ex","Y","SBrkr",1525,0,1525,2,"Gd",6,"0","2",2,"Y","Normal",235000
"1392",90,"RL","0","NAmes","Duplex",5,"CBlock","4","6","Gas","TA","Y","SBrkr",1584,0,1584,2,"TA",8,"0","3",3,"Y","Normal",124000
"1393",85,"RL","0","NAmes","1Fam",5,"CBlock","4","1","Gas","TA","Y","SBrkr",900,0,900,1,"TA",6,"1","2",1,"Y","Normal",123000
"1394",190,"RM","2","OldTown","2fmCon",6,"BrkTil","2","6","Gas","Ex","N","SBrkr",1221,691,1912,2,"TA",7,"1","3",2,"Y","Normal",163000
"1395",120,"RL","0","Blmngtn","TwnhsE",7,"PConc","3","3","Gas","Ex","Y","SBrkr",1500,0,1500,2,"Gd",6,"1","1",3,"Y","Partial",246578
"1396",60,"RL","0","Timber","1Fam",8,"PConc","3","6","Gas","Ex","Y","SBrkr",1133,1349,2482,2,"Gd",9,"1","1",3,"Y","Normal",281213
"1397",20,"RL","0","Timber","1Fam",5,"CBlock","4","2","Gas","TA","Y","SBrkr",1687,0,1687,1,"TA",7,"1","3",2,"N","Normal",160000
"1398",70,"RM","0","BrkSide","1Fam",5,"BrkTil","4","6","Gas","Ex","Y","SBrkr",939,574,1513,1,"TA",8,"0","3",1,"N","Normal",137500
"1399",50,"RL","0","NAmes","1Fam",5,"CBlock","4","5","Gas","Gd","Y","0",1136,768,1904,1,"TA",7,"0","3",1,"Y","Normal",138000
"1400",50,"RL","0","SWISU","1Fam",6,"BrkTil","4","2","Gas","Ex","Y","SBrkr",1160,448,1608,2,"Gd",7,"1","3",1,"Y","Normal",137450
"1401",50,"RM","0","BrkSide","1Fam",6,"BrkTil","4","6","Gas","TA","Y","SBrkr",950,208,1158,1,"TA",5,"1","2",1,"Y","Normal",120000
"1402",60,"RL","0","Gilbert","1Fam",6,"PConc","4","3","Gas","Ex","Y","SBrkr",864,729,1593,2,"TA",8,"1","1",2,"Y","Normal",193000
"1403",20,"RL","0","CollgCr","1Fam",7,"PConc","3","6","Gas","Ex","Y","SBrkr",1294,0,1294,2,"Gd",6,"1","2",2,"Y","Partial",193879
"1404",20,"RL","0","Somerst","1Fam",8,"PConc","3","3","Gas","Ex","Y","SBrkr",1464,0,1464,2,"Gd",6,"0","3",3,"Y","Normal",282922
"1405",50,"RL","1","OldTown","1Fam",3,"PConc","4","6","Gas","TA","Y","SBrkr",694,520,1214,1,"TA",6,"0","3",3,"Y","Family",105000
"1406",120,"RM","0","Crawfor","TwnhsE",8,"PConc","1","3","Gas","Ex","Y","SBrkr",1646,0,1646,2,"Gd",5,"1","1",2,"Y","Normal",275000
"1407",85,"RL","0","CollgCr","1Fam",5,"CBlock","3","3","Gas","TA","Y","SBrkr",768,0,768,1,"TA",5,"0","3",2,"Y","Normal",133000
"1408",20,"RL","0","Mitchel","1Fam",5,"CBlock","4","1","Gas","Ex","Y","SBrkr",833,0,833,1,"TA",5,"0","0",0,"Y","Normal",112000
"1409",70,"RM","0","OldTown","1Fam",4,"CBlock","2","6","Gas","Gd","Y","SBrkr",741,622,1363,1,"TA",6,"0","3",2,"Y","Normal",125500
"1410",60,"RL","0","NWAmes","1Fam",7,"CBlock","3","6","Gas","Gd","Y","SBrkr",1236,857,2093,2,"TA",7,"1","1",2,"Y","Normal",215000
"1411",60,"RL","0","CollgCr","1Fam",7,"PConc","3","3","Gas","Ex","Y","SBrkr",944,896,1840,2,"Gd",6,"0","2",2,"Y","Normal",230000
"1412",50,"RL","0","NAmes","1Fam",6,"CBlock","4","2","Gas","Ex","Y","SBrkr",1112,556,1668,1,"TA",6,"0","3",1,"Y","Normal",140000
"1413",90,"RL","0","NAmes","Duplex",4,"Slab","0","0","NonGas","Fa","N","0",1040,0,1040,2,"TA",6,"0","3",2,"Y","Normal",90000
"1414",20,"RL","0","SawyerW","1Fam",8,"PConc","3","3","Gas","Ex","Y","SBrkr",1844,0,1844,2,"Gd",7,"1","1",2,"Y","Abnorml",257000
"1415",50,"RL","2","BrkSide","1Fam",6,"BrkTil","4","6","Gas","Gd","Y","SBrkr",1053,795,1848,1,"Gd",8,"1","3",2,"N","Normal",207000
"1416",120,"RL","0","Blmngtn","TwnhsE",7,"PConc","3","1","Gas","Ex","Y","SBrkr",1569,0,1569,2,"Gd",7,"1","2",3,"Y","Normal",175900
"1417",190,"RM","0","OldTown","2fmCon",4,"PConc","4","6","Gas","Gd","Y","SBrkr",1246,1044,2290,2,"TA",11,"0","3",2,"N","Normal",122500
"1418",60,"RL","0","NoRidge","1Fam",8,"PConc","3","3","Gas","Ex","Y","SBrkr",1310,1140,2450,2,"Gd",7,"1","1",3,"Y","Normal",340000
"1419",20,"RL","0","NAmes","1Fam",5,"CBlock","4","2","Gas","TA","Y","SBrkr",1144,0,1144,1,"TA",6,"0","3",1,"Y","Normal",124000
